epoch,epoch_seconds,adaptation_learning_rate,head_learning_rate,consistency_weight,train_loss,train_classification_loss,train_consistency_loss,train_gradient_norm_before_clip,validation_worst_average_score,validation_mean_average_score,validation_icbhi2017_accuracy,validation_icbhi2017_sensitivity,validation_icbhi2017_specificity,validation_icbhi2017_average_score,validation_icbhi2017_harmonic_score,validation_icbhi2017_score,validation_icbhi2017_macro_f1,validation_icbhi2017_uar,validation_icbhi2017_auroc,validation_icbhi2017_nll,validation_sprsound2022_accuracy,validation_sprsound2022_sensitivity,validation_sprsound2022_specificity,validation_sprsound2022_average_score,validation_sprsound2022_harmonic_score,validation_sprsound2022_score,validation_sprsound2022_macro_f1,validation_sprsound2022_uar,validation_sprsound2022_auroc,validation_sprsound2022_nll
1.0,608.2049470418133,3.3333333333333333e-06,3.3333333333333335e-05,0.020000000000000004,0.6574227898678882,0.6572932269344939,0.006478118601606841,1.7154824404006308,0.5924845685053961,0.6709508403724591,0.5938628158844765,0.5543071161048689,0.6306620209059234,0.5924845685053961,0.5900245586599563,0.5912545635826763,0.5924166277012821,0.5924845685053961,0.6439990082083806,0.656575802646389,0.7788746298124383,0.6960352422907489,0.8027989821882952,0.749417112239522,0.7456146583154155,0.7475158852774688,0.7172224714620408,0.749417112239522,0.8314725762518075,0.5181254384724786
2.0,615.5632087090053,6.666666666666667e-06,6.666666666666667e-05,0.04000000000000001,0.5533171340664651,0.5529280229768855,0.009727765048019331,1.7101290133405238,0.6295005807200929,0.7174052320152234,0.628158844765343,0.6666666666666666,0.5923344947735192,0.6295005807200929,0.6273062730627307,0.6284034268914118,0.6280812900029982,0.6295005807200929,0.6907437132156233,0.6385059150117399,0.824284304047384,0.7709251101321586,0.8396946564885496,0.805309883310354,0.8038417371333124,0.8045758102218332,0.7720268438726383,0.805309883310354,0.889862236719687,0.3971153861031245
3.0,621.2771832910366,1e-05,0.0001,0.06,0.48624682424867405,0.48539387758107894,0.014215783773118907,1.8739375340177657,0.6633389447859166,0.7465104112906279,0.6606498194945848,0.7378277153558053,0.5888501742160279,0.6633389447859166,0.6549743266904056,0.6591566357381611,0.6597807481739904,0.6633389447859166,0.7051246916963552,0.6477229642523755,0.8499506416584403,0.7929515418502202,0.8664122137404581,0.8296818777953392,0.8280558116912725,0.8288688447433059,0.8013643494055482,0.8296818777953392,0.918362085393057,0.33509203620983136
4.0,622.2750508340541,1e-05,0.0001,0.08000000000000002,0.4556385607795512,0.4544373927598304,0.015014603246248604,2.037668741320042,0.6471375066880685,0.7429859216304563,0.644404332129964,0.7228464419475655,0.5714285714285714,0.6471375066880685,0.6382802811078958,0.6427088938979821,0.64342726455934,0.6471375066880685,0.6850278615145702,0.6791992794305409,0.8568608094768015,0.8061674008810573,0.871501272264631,0.8388343365728441,0.8375621799133408,0.8381982582430925,0.8102665452455226,0.8388343365728441,0.9325531604846936,0.30475941116518
5.0,622.2399597920012,9.91486549841951e-06,9.91486549841951e-05,0.1,0.4229148133638057,0.42123113735083567,0.01683675868175379,2.150619295366267,0.6499693327591383,0.7490018839872632,0.648014440433213,0.704119850187266,0.5958188153310104,0.6499693327591383,0.6454579221587543,0.6477136274589463,0.6476826893913452,0.6499693327591383,0.691004711010192,0.690796893211048,0.8687068114511353,0.8105726872246696,0.8854961832061069,0.8480344352153882,0.8463795701483067,0.8472070026818475,0.8236589116848271,0.8480344352153882,0.9390714149600387,0.28548227216007677
6.0,625.458840083098,9.66236114702178e-06,9.662361147021779e-05,0.12,0.41259391773888404,0.4106760246639556,0.015982446321063336,2.2477057786063943,0.6538451500084824,0.7570825328569724,0.6516245487364621,0.7153558052434457,0.5923344947735192,0.6538451500084824,0.6480585188659475,0.6509518344372149,0.6511232563830656,0.6538451500084824,0.6950632267157344,0.6897521825904019,0.8756169792694966,0.8325991189427313,0.8880407124681934,0.8603199157054624,0.8594267100977199,0.8598733129015912,0.8336070959264126,0.8603199157054624,0.9437289123538577,0.2749143712965428
7.0,644.0361093331594,9.251085678648072e-06,9.251085678648072e-05,0.13999999999999999,0.4010311070195538,0.3987278652159458,0.01645172772433069,2.2924384882475466,0.6683044278275849,0.7664391516232678,0.6660649819494585,0.7303370786516854,0.6062717770034843,0.6683044278275849,0.6625464983450983,0.6654254630863417,0.6655844685537156,0.6683044278275849,0.7113886387660024,0.6700303119872881,0.8943731490621916,0.8105726872246696,0.9185750636132316,0.8645738754189506,0.8612009672045067,0.8628874213117286,0.8528745461332248,0.8645738754189506,0.945970788355696,0.2477883441927167
