epoch,epoch_seconds,backbone_learning_rate,head_learning_rate,consistency_weight,train_loss,train_classification_loss,train_consistency_loss,train_gradient_norm_before_clip,validation_worst_average_score,validation_mean_average_score,validation_icbhi2017_accuracy,validation_icbhi2017_sensitivity,validation_icbhi2017_specificity,validation_icbhi2017_average_score,validation_icbhi2017_harmonic_score,validation_icbhi2017_score,validation_icbhi2017_macro_f1,validation_icbhi2017_uar,validation_icbhi2017_auroc,validation_icbhi2017_nll,validation_sprsound2022_accuracy,validation_sprsound2022_sensitivity,validation_sprsound2022_specificity,validation_sprsound2022_average_score,validation_sprsound2022_harmonic_score,validation_sprsound2022_score,validation_sprsound2022_macro_f1,validation_sprsound2022_uar,validation_sprsound2022_auroc,validation_sprsound2022_nll
1.0,1116.7129074579861,3.3333333333333333e-06,3.3333333333333335e-05,0.020000000000000004,0.4303057293070758,0.43005208479280166,0.012682226525515596,3.1637976335718276,0.6595479518198071,0.7720961110726077,0.6552346570397112,0.7790262172284644,0.5400696864111498,0.6595479518198071,0.6379042550034132,0.6487261034116101,0.6520501007868942,0.6595479518198071,0.7402288950658369,0.7296081226762882,0.8963474827245804,0.8634361233480177,0.905852417302799,0.8846442703254083,0.884135833755702,0.8843900520405552,0.860030029753406,0.8846442703254083,0.960699913687774,0.24282981473713494
2.0,1155.0451082079962,6.666666666666667e-06,6.666666666666667e-05,0.04000000000000001,0.33196103372908337,0.33143707857804094,0.013098898169645257,3.1897582600725456,0.6765780579154106,0.7857002226445825,0.6732851985559567,0.7677902621722846,0.5853658536585366,0.6765780579154106,0.6642813744683724,0.6704297161918915,0.6718213564525262,0.6765780579154106,0.7763770896135929,0.6360615323489324,0.912142152023692,0.8634361233480177,0.926208651399491,0.8948223873737544,0.8937215012276394,0.8942719443006969,0.8786818184876437,0.8948223873737544,0.9679579872437256,0.21474994780534376
3.0,1167.1838675419858,1e-05,0.0001,0.06,0.27596798293550123,0.2750802229168488,0.014795998622820604,2.8079313805524975,0.6643829359641911,0.7870891263426116,0.6606498194945848,0.7677902621722846,0.5609756097560976,0.6643829359641911,0.6482881891929054,0.6563355625785483,0.6584956390582989,0.6643829359641911,0.751360451004189,0.8369451119742669,0.9378084896347483,0.8590308370044053,0.960559796437659,0.9097953167210322,0.9069627758697694,0.9083790462954008,0.9104381470426022,0.9097953167210322,0.9745659167591441,0.16442618662121855
4.0,1212.0382985830074,1e-05,0.0001,0.08000000000000002,0.2345625908812508,0.23342572744103504,0.014210795905927762,2.457694711377646,0.710377272312049,0.7938088735706931,0.7093862815884476,0.7378277153558053,0.6829268292682927,0.710377272312049,0.7093165305728799,0.7098469014424644,0.7093853347017904,0.710377272312049,0.782184290542745,0.6802443936198197,0.9407699901283317,0.762114537444934,0.9923664122137404,0.8772404748293372,0.8621317539723612,0.8696861144008492,0.9075898558657178,0.8772404748293372,0.9751095716895899,0.19430122441227887
5.0,1326.5919148749963,9.91486549841951e-06,9.91486549841951e-05,0.1,0.20363358371801912,0.2020175603555238,0.016160235764363415,2.245528838284155,0.6646896083728093,0.7872186426144012,0.6624548736462094,0.7265917602996255,0.6027874564459931,0.6646896083728093,0.6589246974054913,0.6618071528891503,0.6619691655110531,0.6646896083728093,0.7526654399770323,0.8157443266709937,0.932872655478776,0.8678414096916299,0.9516539440203562,0.9097476768559931,0.9078173226794152,0.9087824997677041,0.9046677959721439,0.9097476768559931,0.971544988846667,0.1862913628829586
6.0,1216.396411624999,9.66236114702178e-06,9.662361147021779e-05,0.12,0.18113798335234219,0.17932653968356194,0.015095368231917011,2.1499924108148254,0.6421263490323507,0.7731458773218831,0.6371841155234657,0.7790262172284644,0.5052264808362369,0.6421263490323507,0.6129396104094054,0.627532979720878,0.6324307552146085,0.6421263490323507,0.7491028200811702,1.0896952729092217,0.9387956564659428,0.8414096916299559,0.9669211195928753,0.9041654056114157,0.8998096985550726,0.9019875520832441,0.9105847313811916,0.9041654056114157,0.9744650323390613,0.18942596347437599
7.0,1240.7083443329902,9.251085678648072e-06,9.251085678648072e-05,0.13999999999999999,0.16350762219950954,0.16148012329804454,0.014482135015056515,2.0609707692439887,0.6803233762674705,0.7883042938662121,0.6768953068592057,0.7752808988764045,0.5853658536585366,0.6803233762674705,0.6670694864048338,0.6736964313361522,0.6752861048805645,0.6803233762674705,0.7738323611165486,0.9295793605627095,0.9338598223099703,0.8281938325991189,0.9643765903307888,0.8962852114649539,0.8911122644872027,0.8936987379760784,0.9032168825372289,0.8962852114649539,0.9733216755781238,0.1917562441839924
8.0,1213.0473339170276,8.695044586103297e-06,8.695044586103296e-05,0.16000000000000003,0.15026140243305447,0.14752786109754024,0.01708463303263109,2.005848713021012,0.7057184616789989,0.7809076217329991,0.7057761732851986,0.704119850187266,0.7073170731707317,0.7057184616789989,0.7057148404634004,0.7057166510711996,0.705560319670287,0.7057184616789989,0.7785042216393272,0.9178831777703488,0.9249753208292202,0.7312775330396476,0.9809160305343512,0.8560967817869993,0.8378980860445249,0.8469974339157621,0.8833769601783853,0.8560967817869993,0.9682045936039277,0.2835950647025956
9.0,1321.3867277500103,8.013173181896283e-06,8.013173181896283e-05,0.18000000000000002,0.12794038910552502,0.12515122118093905,0.015495376411637792,1.8728319230251649,0.6689569223140065,0.7623797289378822,0.6660649819494585,0.7490636704119851,0.5888501742160279,0.6689569223140065,0.6593642402192679,0.6641605812666371,0.6650160971384681,0.6689569223140065,0.7698782445288337,1.0512478582309694,0.926949654491609,0.7268722466960352,0.9847328244274809,0.855802535561758,0.8363786396322056,0.8460905875969817,0.8856044975644297,0.855802535561758,0.9708275885260786,0.2844103196727808
