coverage,error_risk,uncertainty
0.0003480682213713888,0.0,0.16489182222326984
0.0006961364427427776,0.0,0.20460057338397267
0.0010442046641141664,0.0,0.20510810436389887
0.0013922728854855553,0.25,0.2322035970854993
0.001740341106856944,0.2,0.23334590128352922
0.002088409328228333,0.16666666666666666,0.23534648180305592
0.0024364775495997215,0.2857142857142857,0.24623503718775874
0.0027845457709711106,0.25,0.24983518527948534
0.003132613992342499,0.3333333333333333,0.25167098090530454
0.003480682213713888,0.3,0.2583407757438935
0.0038287504350852765,0.36363636363636365,0.2693632103282225
0.004176818656456666,0.3333333333333333,0.2739975612020947
0.004524886877828055,0.3076923076923077,0.27475556087914255
0.004872955099199443,0.35714285714285715,0.2768131771713272
0.005221023320570832,0.3333333333333333,0.27944979692512856
0.005569091541942221,0.3125,0.28239625242764843
0.005917159763313609,0.29411764705882354,0.28578213950533815
0.006265227984684998,0.2777777777777778,0.28865056792087196
0.006613296206056387,0.2631578947368421,0.28967630756646656
0.006961364427427776,0.25,0.2911567173035677
0.007309432648799165,0.2857142857142857,0.297163667383704
0.007657500870170553,0.3181818181818182,0.29803104713753026
0.008005569091541943,0.34782608695652173,0.32090315180984447
0.008353637312913331,0.3333333333333333,0.3210901462856196
0.00870170553428472,0.32,0.3256047523525272
0.00904977375565611,0.3076923076923077,0.3302997752348139
0.009397841977027498,0.3333333333333333,0.33167244964250914
0.009745910198398886,0.32142857142857145,0.3322663469170965
0.010093978419770276,0.3103448275862069,0.33245315639596384
0.010442046641141664,0.3,0.33269835673695364
0.010790114862513052,0.2903225806451613,0.3330982398258782
0.011138183083884442,0.28125,0.3366479848869407
0.01148625130525583,0.30303030303030304,0.336677814062326
0.011834319526627219,0.29411764705882354,0.34016217876390886
0.012182387747998607,0.2857142857142857,0.3401799949102547
0.012530455969369997,0.2777777777777778,0.3466811694719641
0.012878524190741385,0.2702702702702703,0.3492753383935818
0.013226592412112773,0.2894736842105263,0.35226826646865905
0.013574660633484163,0.28205128205128205,0.3542146850743951
0.013922728854855551,0.3,0.3569661810582153
0.01427079707622694,0.2926829268292683,0.3589440803602498
0.01461886529759833,0.2857142857142857,0.3641062345267737
0.014966933518969718,0.3023255813953488,0.3641317719422071
0.015315001740341106,0.3181818181818182,0.3653184600313667
0.015663069961712496,0.3111111111111111,0.36735248570696766
0.016011138183083886,0.30434782608695654,0.3675029516957863
0.016359206404455272,0.3191489361702128,0.36879505643539856
0.016707274625826662,0.3125,0.37356053009738577
0.017055342847198052,0.30612244897959184,0.3802354399563439
0.01740341106856944,0.3,0.3809265592640514
0.01775147928994083,0.29411764705882354,0.38294081062761137
0.01809954751131222,0.28846153846153844,0.3830964000451083
0.018447615732683605,0.2830188679245283,0.3835397103501132
0.018795683954054995,0.2777777777777778,0.38435853660776853
0.019143752175426385,0.2727272727272727,0.3844523616129194
0.01949182039679777,0.26785714285714285,0.3877665608032597
0.01983988861816916,0.2631578947368421,0.3926271324683053
0.02018795683954055,0.25862068965517243,0.39625287489254984
0.020536025060911938,0.2542372881355932,0.4006036140193692
0.020884093282283328,0.25,0.4012964924648025
0.021232161503654718,0.2459016393442623,0.403073828424682
0.021580229725026105,0.24193548387096775,0.4041124677339144
0.021928297946397494,0.25396825396825395,0.4048922778173279
0.022276366167768884,0.25,0.4061379159153211
0.02262443438914027,0.24615384615384617,0.40631062542569846
0.02297250261051166,0.24242424242424243,0.40636603955972667
0.023320570831883047,0.23880597014925373,0.407502778788712
0.023668639053254437,0.23529411764705882,0.4081371804823611
0.024016707274625827,0.2463768115942029,0.4111117221702832
0.024364775495997214,0.2571428571428571,0.4151277045087715
0.024712843717368604,0.2535211267605634,0.4152138083138936
0.025060911938739994,0.2638888888888889,0.4168553114614752
0.02540898016011138,0.2602739726027397,0.41706666989378416
0.02575704838148277,0.2702702702702703,0.41890757405755147
0.02610511660285416,0.26666666666666666,0.41906224235838263
0.026453184824225547,0.2631578947368421,0.41942981880543884
0.026801253045596937,0.2597402597402597,0.41969000062037165
0.027149321266968326,0.2692307692307692,0.4199024029892823
0.027497389488339713,0.26582278481012656,0.42152115557617015
0.027845457709711103,0.275,0.4219940819007805
0.028193525931082493,0.2716049382716049,0.4230244969016138
0.02854159415245388,0.2682926829268293,0.42355455426534944
0.02888966237382527,0.26506024096385544,0.4241246679944066
0.02923773059519666,0.2619047619047619,0.42483989947667444
0.029585798816568046,0.25882352941176473,0.42866675597591425
0.029933867037939436,0.2558139534883721,0.4289536625635288
0.030281935259310826,0.25287356321839083,0.4348093852925028
0.030630003480682212,0.25,0.43517235865921977
0.030978071702053602,0.24719101123595505,0.43573413110116577
0.03132613992342499,0.24444444444444444,0.43686952246467164
0.03167420814479638,0.24175824175824176,0.4371084481179292
0.03202227636616777,0.2391304347826087,0.4373178869196317
0.03237034458753916,0.23655913978494625,0.4375690200645322
0.032718412808910545,0.23404255319148937,0.4391100620145647
0.03306648103028194,0.23157894736842105,0.43919874756160154
0.033414549251653325,0.22916666666666666,0.441517860390954
0.03376261747302471,0.2268041237113402,0.4417803687413442
0.034110685694396105,0.22448979591836735,0.44430620532059406
0.03445875391576749,0.2222222222222222,0.4459545520577067
0.03480682213713888,0.22,0.4465268014065503
0.03515489035851027,0.21782178217821782,0.44817679645394076
0.03550295857988166,0.21568627450980393,0.4494317865170475
0.035851026801253044,0.22330097087378642,0.44999316645603443
0.03619909502262444,0.22115384615384615,0.45003301587521594
0.036547163243995824,0.21904761904761905,0.4514184226444343
0.03689523146536721,0.2169811320754717,0.45184080677947086
0.037243299686738604,0.21495327102803738,0.4536718350995965
0.03759136790810999,0.21296296296296297,0.45389946336904013
0.03793943612948138,0.21100917431192662,0.45556078989781496
0.03828750435085277,0.20909090909090908,0.45611849990604925
0.03863557257222416,0.21621621621621623,0.4571519183907921
0.03898364079359554,0.21428571428571427,0.45768697998260677
0.03933170901496694,0.21238938053097345,0.45971438084666905
0.03967977723633832,0.21052631578947367,0.4602145018252
0.04002784545770971,0.20869565217391303,0.46136692995764506
0.0403759136790811,0.20689655172413793,0.46185346613156025
0.04072398190045249,0.20512820512820512,0.4620817604839018
0.041072050121823876,0.2033898305084746,0.4625385003049148
0.04142011834319527,0.20168067226890757,0.46257252724400655
0.041768186564566656,0.2,0.4634521740568198
0.04211625478593804,0.2066115702479339,0.4645378517906223
0.042464323007309436,0.20491803278688525,0.46498051435614296
0.04281239122868082,0.21138211382113822,0.4652912404585032
0.04316045945005221,0.20967741935483872,0.4658275159895006
0.0435085276714236,0.208,0.4672238903309068
0.04385659589279499,0.20634920634920634,0.47013264694687285
0.044204664114166375,0.2047244094488189,0.47079836961147997
0.04455273233553777,0.2109375,0.47329726682991885
0.044900800556909155,0.20930232558139536,0.47606446508682787
0.04524886877828054,0.2076923076923077,0.47618401047624026
0.04559693699965193,0.20610687022900764,0.47647499333478455
0.04594500522102332,0.21212121212121213,0.47794722967306447
0.04629307344239471,0.21052631578947367,0.4782463785626449
0.046641141663766095,0.208955223880597,0.47901512843167876
0.04698920988513749,0.2074074074074074,0.4835693906572174
0.047337278106508875,0.20588235294117646,0.4849769883630997
0.04768534632788026,0.20437956204379562,0.4850960295116228
0.048033414549251655,0.2028985507246377,0.48595300541095926
0.04838148277062304,0.2014388489208633,0.48648483450394364
0.04872955099199443,0.2,0.48733949347839883
0.04907761921336582,0.19858156028368795,0.488195294125552
0.04942568743473721,0.19718309859154928,0.4883663898450819
0.049773755656108594,0.1958041958041958,0.48914130885281853
0.05012182387747999,0.19444444444444445,0.4893274438645718
0.050469892098851374,0.19310344827586207,0.4898350004945837
0.05081796032022276,0.1917808219178082,0.48999901385812306
0.051166028541594154,0.19727891156462585,0.49046344152409144
0.05151409676296554,0.20270270270270271,0.49111522784605044
0.05186216498433693,0.2080536912751678,0.49342144828430984
0.05221023320570832,0.21333333333333335,0.4952643070412925
0.05255830142707971,0.2119205298013245,0.496292379417854
0.05290636964845109,0.21710526315789475,0.4963366528408513
0.05325443786982249,0.21568627450980393,0.4969598895671546
0.05360250609119387,0.21428571428571427,0.4971328563804207
0.05395057431256526,0.2129032258064516,0.49722993710258606
0.05429864253393665,0.21794871794871795,0.4986555554143406
0.05464671075530804,0.21656050955414013,0.5001210493601344
0.054994778976679426,0.21518987341772153,0.5025319000235785
0.05534284719805082,0.2138364779874214,0.50272710513739
0.055690915419422206,0.2125,0.5029901291234383
0.05603898364079359,0.2111801242236025,0.5032962955869908
0.056387051862164986,0.20987654320987653,0.5043114261256056
0.05673512008353637,0.2085889570552147,0.5056673698531774
0.05708318830490776,0.2073170731707317,0.5056699196731034
0.05743125652627915,0.20606060606060606,0.506647149369857
0.05777932474765054,0.20481927710843373,0.5076424729786707
0.058127392969021925,0.20958083832335328,0.5085167164137447
0.05847546119039332,0.20833333333333334,0.5087797705040815
0.058823529411764705,0.20710059171597633,0.5088707578424622
0.05917159763313609,0.20588235294117646,0.5092644170977292
0.059519665854507485,0.2046783625730994,0.5094393407237459
0.05986773407587887,0.20348837209302326,0.5110209976957201
0.06021580229725026,0.2023121387283237,0.5111266825027164
0.06056387051862165,0.20114942528735633,0.5127139742081953
0.06091193873999304,0.2,0.5139733347616253
0.061260006961364424,0.19886363636363635,0.5143585969252519
0.06160807518273582,0.1977401129943503,0.5149716774274452
0.061956143404107204,0.19662921348314608,0.5155253319740628
0.06230421162547859,0.19553072625698323,0.5157178466943115
0.06265227984684998,0.19444444444444445,0.5171831271631814
0.06300034806822137,0.19889502762430938,0.5185320732780613
0.06334841628959276,0.2032967032967033,0.5189901632075773
0.06369648451096414,0.20218579234972678,0.5198492202158029
0.06404455273233554,0.20108695652173914,0.5211900570845108
0.06439262095370693,0.2,0.5215347872301603
0.06474068917507832,0.1989247311827957,0.5216127039795218
0.0650887573964497,0.19786096256684493,0.5222052842743701
0.06543682561782109,0.19680851063829788,0.522389951794963
0.06578489383919248,0.19576719576719576,0.5238955816488904
0.06613296206056388,0.2,0.5246150323798507
0.06648103028193526,0.19895287958115182,0.5247912709598892
0.06682909850330665,0.19791666666666666,0.5248585145252818
0.06717716672467804,0.19689119170984457,0.5254050932792136
0.06752523494604942,0.1958762886597938,0.5264874630876135
0.06787330316742081,0.19487179487179487,0.5270712150484261
0.06822137138879221,0.19387755102040816,0.5271483795514106
0.0685694396101636,0.19796954314720813,0.5279836179047726
0.06891750783153498,0.19696969696969696,0.5302033768855278
0.06926557605290637,0.19597989949748743,0.5302357694563613
0.06961364427427776,0.195,0.5306167694020166
0.06996171249564914,0.19900497512437812,0.5308656038854626
0.07030978071702054,0.19801980198019803,0.5311712541080674
0.07065784893839193,0.19704433497536947,0.5318704415052316
0.07100591715976332,0.20098039215686275,0.5324180320538372
0.0713539853811347,0.2,0.5326402760986081
0.07170205360250609,0.19902912621359223,0.5328566935958053
0.07205012182387747,0.19806763285024154,0.533128511581432
0.07239819004524888,0.1971153846153846,0.5332161155270615
0.07274625826662026,0.20095693779904306,0.5337492871086954
0.07309432648799165,0.2,0.5348507663957067
0.07344239470936303,0.2037914691943128,0.5353267453919986
