coverage,error_risk,uncertainty
0.0006997900629811056,0.0,0.008801273726174294
0.0013995801259622112,0.0,0.010474490682030444
0.002099370188943317,0.0,0.010601301017050143
0.0027991602519244225,0.0,0.0107026315134848
0.0034989503149055285,0.0,0.011713107807987124
0.004198740377886634,0.0,0.011800426670207378
0.00489853044086774,0.0,0.011825698350498683
0.005598320503848845,0.0,0.012041487505595081
0.006298110566829951,0.0,0.012076435088311016
0.006997900629811057,0.0,0.012208536328572949
0.007697690692792162,0.0,0.01246784818541564
0.008397480755773267,0.0,0.012616375232061616
0.009097270818754374,0.0,0.013044892601662474
0.00979706088173548,0.0,0.013180087752872929
0.010496850944716585,0.0,0.013569327578325156
0.01119664100769769,0.0,0.01370267450434982
0.011896431070678797,0.0,0.013738610688960956
0.012596221133659902,0.0,0.013868442930893716
0.013296011196641007,0.0,0.014312536009630486
0.013995801259622114,0.0,0.014347056286091526
0.01469559132260322,0.0,0.014408672280804134
0.015395381385584325,0.0,0.014617331624845012
0.01609517144856543,0.0,0.014885197863283866
0.016794961511546535,0.0,0.014972148100483825
0.01749475157452764,0.0,0.014998587642648699
0.01819454163750875,0.0,0.015239056181368902
0.018894331700489854,0.0,0.015599182251010917
0.01959412176347096,0.0,0.015601510343582061
0.020293911826452064,0.0,0.01563984044144808
0.02099370188943317,0.0,0.015644890839163202
0.021693491952414275,0.0,0.015644979663174484
0.02239328201539538,0.0,0.015705364033092837
0.02309307207837649,0.0,0.01573902535825099
0.023792862141357594,0.0,0.015820219439101436
0.0244926522043387,0.0,0.015972822418192742
0.025192442267319804,0.0,0.016025643756268793
0.02589223233030091,0.0,0.01640128625409251
0.026592022393282014,0.0,0.016428304844524372
0.02729181245626312,0.0,0.01650619981881063
0.02799160251924423,0.0,0.01651898971578856
0.028691392582225334,0.0,0.0166120178016808
0.02939118264520644,0.0,0.016629430135688166
0.030090972708187544,0.0,0.017123165422811906
0.03079076277116865,0.0,0.017188999182141753
0.031490552834149754,0.0,0.017276570976230678
0.03219034289713086,0.0,0.01729489092849849
0.032890132960111965,0.0,0.01765701136418936
0.03358992302309307,0.0,0.017668213906899183
0.034289713086074175,0.0,0.017732096092262426
0.03498950314905528,0.0,0.017744859047326516
0.03568929321203639,0.0,0.017853471755950152
0.0363890832750175,0.0,0.017907457263584607
0.0370888733379986,0.0,0.017916197921439767
0.03778866340097971,0.0,0.01792184878534651
0.03848845346396081,0.0,0.017949888106982045
0.03918824352694192,0.0,0.017975322667054
0.03988803358992302,0.0,0.01797617027402344
0.04058782365290413,0.0,0.0181689757825851
0.041287613715885234,0.0,0.018257058013000333
0.04198740377886634,0.0,0.018306913096390282
0.042687193841847444,0.0,0.018348554724077214
0.04338698390482855,0.0,0.018409670132928446
0.044086773967809655,0.0,0.018557252529972156
0.04478656403079076,0.0,0.018562183243096917
0.04548635409377187,0.0,0.018754450326315696
0.04618614415675298,0.0,0.018782911869643613
0.04688593421973408,0.0,0.018972957437442175
0.04758572428271519,0.0,0.018995487431742456
0.04828551434569629,0.0,0.019023196983839273
0.0489853044086774,0.0,0.019030591741630246
0.0496850944716585,0.0,0.01903157680397429
0.05038488453463961,0.0,0.01912314761560388
0.05108467459762071,0.0,0.019228264584040283
0.05178446466060182,0.0,0.019436441374292207
0.052484254723582924,0.0,0.019502722458182454
0.05318404478656403,0.0,0.019634971923051348
0.053883834849545134,0.0,0.019752866013730195
0.05458362491252624,0.0,0.019842215343565422
0.055283414975507345,0.0,0.01988829895702031
0.05598320503848846,0.0,0.01992104997578714
0.05668299510146956,0.0,0.01992234528019678
0.05738278516445067,0.0,0.020007244222605865
0.05808257522743177,0.0,0.02004518522779994
0.05878236529041288,0.0,0.02013581149478045
0.05948215535339398,0.0,0.020175547932191954
0.06018194541637509,0.0,0.020340655874189893
0.06088173547935619,0.0,0.020498437912206947
0.0615815255423373,0.0,0.020546684111096166
0.0622813156053184,0.0,0.020586832820657056
0.06298110566829951,0.0,0.020589443855838697
0.06368089573128062,0.0,0.020663695739374516
0.06438068579426172,0.0,0.020691818527097186
0.06508047585724283,0.0,0.020737936260303576
0.06578026592022393,0.0,0.020837935632004378
0.06648005598320504,0.0,0.02094339071118687
0.06717984604618614,0.0,0.021113328399776046
0.06787963610916725,0.0,0.021310871367531417
0.06857942617214835,0.0,0.021467020845894243
0.06927921623512946,0.0,0.02158803757959481
0.06997900629811056,0.0,0.02185825318372501
0.07067879636109167,0.0,0.021997275636026027
