epoch,adaptation_learning_rate,head_learning_rate,consistency_weight,projection_drift_anchor_weight,train_loss,train_classification_loss,train_consistency_loss,train_projection_drift,train_weighted_projection_drift_loss,validation_worst_average_score,validation_mean_average_score,validation_icbhi2017_accuracy,validation_icbhi2017_sensitivity,validation_icbhi2017_specificity,validation_icbhi2017_average_score,validation_icbhi2017_harmonic_score,validation_icbhi2017_score,validation_icbhi2017_macro_f1,validation_icbhi2017_uar,validation_sprsound2022_accuracy,validation_sprsound2022_sensitivity,validation_sprsound2022_specificity,validation_sprsound2022_average_score,validation_sprsound2022_harmonic_score,validation_sprsound2022_score,validation_sprsound2022_macro_f1,validation_sprsound2022_uar
1.0,5e-05,5e-05,0.03333333333333333,0.0,0.52316582172792,0.5227785210977209,0.011619027738243916,0.0895505266238054,0.0,0.6576818175886414,0.7522934538840518,0.6588447653429603,0.6254681647940075,0.6898954703832753,0.6576818175886414,0.6561039734113794,0.6568928955000104,0.6577732019414619,0.6576818175886414,0.8815399802566634,0.7841409691629956,0.9096692111959288,0.8469050901794621,0.8422536422986436,0.8445793662390528,0.835239902412578,0.8469050901794621
2.0,0.0001,0.0001,0.06666666666666667,0.0,0.3998585379821189,0.39889588505822293,0.014439785626606689,0.23150569037237065,0.0,0.7039763014002531,0.785913059063445,0.703971119133574,0.704119850187266,0.7038327526132404,0.7039763014002531,0.7039762721290204,0.7039762867646367,0.7037819509650496,0.7039763014002531,0.9091806515301086,0.7929515418502202,0.9427480916030534,0.8678498167266369,0.8613858508752384,0.8646178338009376,0.8690051837941775,0.8678498167266369
3.0,0.0001,0.0001,0.1,0.0,0.36102119806678373,0.35956111201184227,0.014600856681298614,0.3411428381470924,0.0,0.6968314867739368,0.7922525460234147,0.6949458483754513,0.7490636704119851,0.6445993031358885,0.6968314867739368,0.6929163350344117,0.6948739109041743,0.6947220492287025,0.6968314867739368,0.9180651530108588,0.8325991189427313,0.9427480916030534,0.8876736052728924,0.8842565846174245,0.8859650949451585,0.8834607361410463,0.8876736052728924
4.0,9.755282581475769e-05,9.755282581475769e-05,0.13333333333333333,0.0,0.33455674028658167,0.3324747814895942,0.015614690985704,0.4281956585956381,0.0,0.7102010988007151,0.8010166920285089,0.7075812274368231,0.7827715355805244,0.6376306620209059,0.7102010988007151,0.7027856381610378,0.7064933684808765,0.7069357366771161,0.7102010988007151,0.926949654491609,0.8281938325991189,0.955470737913486,0.8918322852563025,0.8872912378827632,0.8895617615695328,0.8943006204173718,0.8918322852563025
5.0,9.045084971874738e-05,9.045084971874738e-05,0.16666666666666669,0.0,0.3083752017190799,0.3058044775270243,0.015424343171043995,0.5030883041468073,0.0,0.6900390191702881,0.7863832427570623,0.6895306859205776,0.704119850187266,0.6759581881533101,0.6900390191702881,0.6897516878794182,0.6898953535248531,0.6894942648592284,0.6900390191702881,0.9249753208292202,0.8061674008810573,0.9592875318066157,0.8827274663438365,0.8760873153944814,0.8794073908691589,0.8900372503313679,0.8827274663438365
6.0,7.938926261462366e-05,7.938926261462366e-05,0.2,0.0,0.2987727183551389,0.29566700017238234,0.015528589547853272,0.565036947200907,0.0,0.6639457646582887,0.7832527132916938,0.6588447653429603,0.8052434456928839,0.5226480836236934,0.6639457646582887,0.6338754852341408,0.6489106249462148,0.6540828765969255,0.6639457646582887,0.9022704837117473,0.9030837004405287,0.9020356234096693,0.902559661925099,0.9025593576611514,0.9025595097931252,0.8701202999923591,0.902559661925099
7.0,6.545084971874738e-05,6.545084971874738e-05,0.23333333333333336,0.0,0.2992973829718663,0.2952745216046559,0.01724083358836806,0.6148746212746234,0.0,0.6690417465972412,0.7813673944675348,0.6642599277978339,0.8014981273408239,0.5365853658536586,0.6690417465972412,0.6428181321682142,0.6559299393827277,0.6602750926426565,0.6690417465972412,0.9249753208292202,0.8370044052863436,0.950381679389313,0.8936930423378282,0.8900971750562072,0.8918951086970177,0.8924628450106158,0.8936930423378282
8.0,5e-05,5e-05,0.26666666666666666,0.0,0.29387781896251947,0.289666981929715,0.015790637206961774,0.6345801251999875,0.0,0.6796252071669995,0.7884960619014202,0.6750902527075813,0.8052434456928839,0.554006968641115,0.6796252071669995,0.6564066130302041,0.6680159100986018,0.6717361248271776,0.6796252071669995,0.9160908193484699,0.8634361233480177,0.9312977099236641,0.8973669166358409,0.8960839422896758,0.8967254294627583,0.8834644113399732,0.8973669166358409
