epoch,epoch_seconds,adaptation_learning_rate,head_learning_rate,consistency_weight,train_loss,train_classification_loss,train_consistency_loss,train_gradient_norm_before_clip,validation_worst_average_score,validation_mean_average_score,validation_icbhi2017_accuracy,validation_icbhi2017_sensitivity,validation_icbhi2017_specificity,validation_icbhi2017_average_score,validation_icbhi2017_harmonic_score,validation_icbhi2017_score,validation_icbhi2017_macro_f1,validation_icbhi2017_uar,validation_icbhi2017_auroc,validation_icbhi2017_nll,validation_sprsound2022_accuracy,validation_sprsound2022_sensitivity,validation_sprsound2022_specificity,validation_sprsound2022_average_score,validation_sprsound2022_harmonic_score,validation_sprsound2022_score,validation_sprsound2022_macro_f1,validation_sprsound2022_uar,validation_sprsound2022_auroc,validation_sprsound2022_nll
1.0,501.1667073329445,3.3333333333333333e-06,3.3333333333333335e-05,0.020000000000000004,0.6506751749743807,0.650491590575969,0.00917921868422901,1.7525093810989503,0.6237977789087683,0.7013898154612668,0.6245487364620939,0.602996254681648,0.6445993031358885,0.6237977789087683,0.623104119160687,0.6234509490347276,0.6238427890579095,0.6237977789087683,0.6591107805139047,0.6559537005768786,0.790720631786772,0.7577092511013216,0.8002544529262087,0.7789818520137651,0.7784009353359116,0.7786913936748383,0.7372436744481965,0.7789818520137651,0.8590476510744192,0.4932874015735615
2.0,527.1156824580394,6.666666666666667e-06,6.666666666666667e-05,0.04000000000000001,0.560230357025532,0.5597916048892001,0.010968828325449648,1.6978151194592739,0.6098996463479884,0.7180771281027586,0.6064981949458483,0.704119850187266,0.5156794425087108,0.6098996463479884,0.5953440602533379,0.6026218533006631,0.604436059688978,0.6098996463479884,0.6715995249840138,0.6609299798304423,0.8519249753208292,0.7797356828193832,0.8727735368956743,0.8262546098575287,0.8236355496465927,0.8249450797520608,0.8019132094362055,0.8262546098575287,0.906491351963323,0.36523351955861
3.0,543.5319138329942,1e-05,0.0001,0.06,0.49020650714952896,0.48936645881609714,0.01400079726795121,1.8514505452298105,0.6093776507588511,0.731079629204066,0.6064981949458483,0.6891385767790262,0.5296167247386759,0.6093776507588511,0.5989378105191023,0.6041577306389767,0.605180913525035,0.6093776507588511,0.667071213248248,0.6827623420243659,0.8736426456071076,0.8149779735682819,0.8905852417302799,0.8527816076492809,0.851105780289836,0.8519436939695584,0.8296011270211737,0.8527816076492809,0.9289493448117384,0.30723966580152745
4.0,544.8319334159605,1e-05,0.0001,0.08000000000000002,0.4506271557287967,0.44940609147256994,0.015263298411539042,2.002160619611436,0.61242480001044,0.7367899072632935,0.6083032490974729,0.7265917602996255,0.49825783972125437,0.61242480001044,0.5911420321972319,0.601783416103836,0.6049553916172388,0.61242480001044,0.6595675266543998,0.711109908048857,0.8647581441263573,0.8546255506607929,0.8676844783715013,0.8611550145161471,0.8611055067068448,0.8611302606114959,0.8238875670188128,0.8611550145161471,0.9393740682202867,0.3156321440094315
5.0,545.844755792059,9.91486549841951e-06,9.91486549841951e-05,0.1,0.4300786327332892,0.42847884180063894,0.01599791500366917,2.0870253358749635,0.6289329105169061,0.7446740529762232,0.6263537906137184,0.700374531835206,0.5574912891986062,0.6289329105169061,0.6208177281640022,0.6248753193404541,0.6254641771205178,0.6289329105169061,0.6762713855067926,0.6907951046413463,0.8854886475814413,0.8149779735682819,0.905852417302799,0.8604151954355405,0.8580157246428735,0.859215460039207,0.842996098551654,0.8604151954355405,0.9442557532142897,0.25984320921964965
6.0,550.2320885830559,9.66236114702178e-06,9.662361147021779e-05,0.12,0.4103313704120352,0.4084394902387198,0.015765665666735235,2.203980235787148,0.6348118858395646,0.7535376979724103,0.631768953068592,0.7191011235955056,0.5505226480836237,0.6348118858395646,0.6236201048411965,0.6292159953403805,0.6303767660910518,0.6348118858395646,0.6827832804812798,0.693967049948145,0.8795656465942744,0.8590308370044053,0.8854961832061069,0.872263510105256,0.8720627638452494,0.8721631369752527,0.8405687541281374,0.872263510105256,0.9495185571286052,0.2718026655756474
